DELIVERY ZIPCODE,LOCALE NAME,PHYSICAL CITY,PHYSICAL STATE
19904,DOVER,DOVER,DE
19905,DOVER,DOVER,DE
19930,BETHANY BEACH,BETHANY BEACH,DE
19930,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19931,BETHEL,BETHEL,DE
19931,LAUREL,LAUREL,DE
19933,BRIDGEVILLE,BRIDGEVILLE,DE
19933,SEAFORD,SEAFORD,DE
19934,CAMDEN WYOMING,CAMDEN WYOMING,DE
19936,CHESWOLD,CHESWOLD,DE
19938,CLAYTON,CLAYTON,DE
19939,DAGSBORO,DAGSBORO,DE
19939,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19940,DELMAR,DELMAR,DE
19940,LAUREL,LAUREL,DE
19941,ELLENDALE,ELLENDALE,DE
19941,GEORGETOWN,GEORGETOWN,DE
19943,FELTON,FELTON,DE
19944,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19945,FRANKFORD,FRANKFORD,DE
19945,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19946,FELTON,FELTON,DE
19946,FREDERICA,FREDERICA,DE
19947,GEORGETOWN,GEORGETOWN,DE
19950,GREENWOOD,GREENWOOD,DE
19950,SEAFORD,SEAFORD,DE
19951,GEORGETOWN,GEORGETOWN,DE
19951,HARBESON,HARBESON,DE
19952,HARRINGTON,HARRINGTON,DE
19953,HARTLY,HARTLY,DE
19954,HOUSTON,HOUSTON,DE
19954,MILFORD,MILFORD,DE
19955,KENTON,KENTON,DE
19956,LAUREL,LAUREL,DE
19958,LEWES,LEWES,DE
19958,REHOBOTH BEACH CARRIER ANNEX,REHOBOTH BEACH,DE
19960,LINCOLN,LINCOLN,DE
19961,LITTLE CREEK,LITTLE CREEK,DE
19962,MAGNOLIA,MAGNOLIA,DE
19963,MILFORD,MILFORD,DE
19964,MARYDEL,MARYDEL,MD
19966,MILLSBORO,MILLSBORO,DE
19967,BETHANY BEACH,BETHANY BEACH,DE
19967,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19968,MILTON,MILTON,DE
19969,NASSAU,NASSAU,DE
19970,BETHANY BEACH,BETHANY BEACH,DE
19970,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19971,REHOBOTH BEACH,REHOBOTH BEACH,DE
19971,REHOBOTH BEACH CARRIER ANNEX,REHOBOTH BEACH,DE
19973,SEAFORD,SEAFORD,DE
19975,SELBYVILLE,SELBYVILLE,DE
19975,SUSSEX COUNTY CARRIER ANNEX,FRANKFORD,DE
19977,SMYRNA,SMYRNA,DE
19979,FELTON,FELTON,DE
19979,VIOLA,VIOLA,DE
19980,WOODSIDE,WOODSIDE,DE
20001,LE DROIT PARK,WASHINGTON,DC
20001,SECTION 1 CARRIER ANNEX,WASHINGTON,DC
20002,NORTHEAST,WASHINGTON,DC
20002,SECTION 2 CARRIER ANNEX,WASHINGTON,DC
20003,SOUTHEAST,WASHINGTON,DC
20003,SOUTHWEST,WASHINGTON,DC
20004,SECTION 4 CARRIER ANNEX,WASHINGTON,DC
20005,14TH ST,WASHINGTON,DC
20005,SECTION 5 CARRIER ANNEX,WASHINGTON,DC
20006,WARD PLACE CARRIER ANNEX,WASHINGTON,DC
20007,CALVERT,WASHINGTON,DC
20007,GEORGETOWN CARRIER ANNEX,WASHINGTON,DC
20008,CLEVELAND PARK,WASHINGTON,DC
20008,CLEVELAND PARK CARRIER ANNEX,WASHINGTON,DC
20009,14TH ST,WASHINGTON,DC
20009,KALORAMA,WASHINGTON,DC
20009,SECTION 9 CARRIER ANNEX,WASHINGTON,DC
20009,TEMPLE HEIGHTS,WASHINGTON,DC
20010,COLUMBIA HEIGHTS,WASHINGTON,DC
20010,SECTION 10 CARRIER ANNEX,WASHINGTON,DC
20011,LAMMOND RIGGS,WASHINGTON,DC
20012,SECTION 12 CARRIER ANNEX,WASHINGTON,DC
20013,NATIONAL CAPITOL,WASHINGTON,DC
20015,NORTHWEST,WASHINGTON,DC
20015,SECTION 15 CARRIER ANNEX,WASHINGTON,DC
20016,FRIENDSHIP,WASHINGTON,DC
20016,PALISADES,WASHINGTON,DC
20017,BROOKLAND,WASHINGTON,DC
20018,CUSTOMS HOUSE,WASHINGTON,DC
20018,WOODRIDGE,WASHINGTON,DC
20019,SECTION 19 CARRIER ANNEX,WASHINGTON,DC
20020,ANACOSTIA CARRIER ANNEX,TEMPLE HILLS,MD
20020,FORT DAVIS,WASHINGTON,DC
20020,RANDLE,WASHINGTON,DC
20024,SOUTHWEST,WASHINGTON,DC
20026,LENFANT PLAZA,WASHINGTON,DC
20027,GEORGETOWN,WASHINGTON,DC
20029,BENNING,WASHINGTON,DC
20030,FREDERICK DOUGLASS,WASHINGTON,DC
20032,BOLLING AFB,BOLLING AFB,DC
20032,CONGRESS HEIGHTS,WASHINGTON,DC
20033,FARRAGUT,WASHINGTON,DC
20035,WASHINGTON SQUARE,WASHINGTON,DC
20036,22ND STREET,WASHINGTON,DC
20036,WARD PLACE CARRIER ANNEX,WASHINGTON,DC
20037,22ND STREET,WASHINGTON,DC
20037,WARD PLACE CARRIER ANNEX,WASHINGTON,DC
20037,WATERGATE,WASHINGTON,DC
20038,MCPHERSON,WASHINGTON,DC
20039,LAMMOND RIGGS,WASHINGTON,DC
20040,BRIGHTWOOD,WASHINGTON,DC
20041,DULLES,STERLING,VA
20043,MARTIN LUTHER KING JR,WASHINGTON,DC
20044,BENJAMIN FRANKLIN,WASHINGTON,DC
20045,SECTION 1 CARRIER ANNEX,WASHINGTON,DC
20056,14TH ST,WASHINGTON,DC
20090,WASHINGTON,WASHINGTON,DC
20091,NATIONAL CAPITOL,WASHINGTON,DC
20105,ALDIE,ALDIE,VA
20105,SULLY STATION,CENTREVILLE,VA
20106,AMISSVILLE,AMISSVILLE,VA
20108,DOWNTOWN MANASSAS,MANASSAS,VA
20108,MANASSAS,MANASSAS,VA
20109,MANASSAS,MANASSAS,VA
20110,MANASSAS,MANASSAS,VA
20111,MANASSAS ANNEX,MANASSAS,VA
20112,MANASSAS ANNEX,MANASSAS,VA
20113,MANASSAS PARK,MANASSAS PARK,VA
20115,MARSHALL,MARSHALL,VA
20116,MARSHALL,MARSHALL,VA
20117,MIDDLEBURG,MIDDLEBURG,VA
20118,MIDDLEBURG,MIDDLEBURG,VA
20119,BRISTOW,BRISTOW,VA
20119,CATLETT,CATLETT,VA
20120,SULLY STATION,CENTREVILLE,VA
20121,CENTREVILLE,CENTREVILLE,VA
20122,CENTREVILLE,CENTREVILLE,VA
20124,CENTREVILLE,CENTREVILLE,VA
20124,CLIFTON,CLIFTON,VA
20128,ORLEAN,ORLEAN,VA
20129,LEESBURG,LEESBURG,VA
20129,PAEONIAN SPRINGS,PAEONIAN SPRINGS,VA
20130,UPPERVILLE,UPPERVILLE,VA
20131,PHILOMONT,PHILOMONT,VA
20132,PURCELLVILLE,PURCELLVILLE,VA
20134,PURCELLVILLE,PURCELLVILLE,VA
20135,BLUEMONT,BLUEMONT,VA
20135,PURCELLVILLE,PURCELLVILLE,VA
20136,BRISTOW,BRISTOW,VA
20136,TRI CITY GAINESVILLE,GAINESVILLE,VA
20137,BROAD RUN,BROAD RUN,VA
20137,TRI CITY GAINESVILLE,GAINESVILLE,VA
20138,CALVERTON,CALVERTON,VA
20139,CASANOVA,CASANOVA,VA
20140,RECTORTOWN,RECTORTOWN,VA
20141,PURCELLVILLE,PURCELLVILLE,VA
20142,ROUND HILL,ROUND HILL,VA
20143,CATHARPIN,CATHARPIN,VA
20143,TRI CITY GAINESVILLE,GAINESVILLE,VA
20144,DELAPLANE,DELAPLANE,VA
20144,MARSHALL,MARSHALL,VA
20146,ASHBURN,DULLES,VA
20147,ASHBURN,DULLES,VA
20148,ASHBURN,DULLES,VA
20148,ASHBURN II RETAIL,BROADLANDS,VA
20151,CHANTILLY,CHANTILLY,VA
20152,CHANTILLY,CHANTILLY,VA
20153,CHANTILLY,CHANTILLY,VA
20155,TRI CITY GAINESVILLE,GAINESVILLE,VA
20156,GAINESVILLE,GAINESVILLE,VA
20158,PURCELLVILLE,PURCELLVILLE,VA
20159,HAMILTON,HAMILTON,VA
20160,CPU LINCOLN,LINCOLN,VA
20164,STERLING,STERLING,VA
20165,POTOMAC FALLS,STERLING,VA
20166,POTOMAC FALLS,STERLING,VA
20167,STERLING,STERLING,VA
20168,HAYMARKET,HAYMARKET,VA
20169,TRI CITY GAINESVILLE,GAINESVILLE,VA
20170,HERNDON,HERNDON,VA
20171,OAK HILL,HERNDON,VA
20172,HERNDON,HERNDON,VA
20175,LEESBURG ANNEX,LEESBURG,VA
20176,LEESBURG,LEESBURG,VA
20177,LEESBURG,LEESBURG,VA
20178,DOWNTOWN LEESBURG,LEESBURG,VA
20180,LOVETTSVILLE,LOVETTSVILLE,VA
20181,BRISTOW,BRISTOW,VA
20182,NOKESVILLE,NOKESVILLE,VA
20184,UPPERVILLE,UPPERVILLE,VA
20185,UPPERVILLE,UPPERVILLE,VA
20186,WARRENTON CARRIER ANNEX,WARRENTON,VA
20187,VINT HILL FARMS,WARRENTON,VA
20187,WARRENTON CARRIER ANNEX,WARRENTON,VA
20188,WARRENTON,WARRENTON,VA
20190,RESTON,RESTON,VA
20191,RESTON,RESTON,VA
20194,RESTON,RESTON,VA
20195,RESTON,RESTON,VA
20197,LOVETTSVILLE,LOVETTSVILLE,VA
20197,WATERFORD,WATERFORD,VA
20198,THE PLAINS,THE PLAINS,VA
20601,WALDORF MD SDC,WALDORF,MD
20602,WALDORF MD SDC,WALDORF,MD
20603,SAINT CHARLES CENTER,WALDORF,MD
20603,WALDORF MD SDC,WALDORF,MD
20604,WALDORF,WALDORF,MD
20606,ABELL,ABELL,MD
20607,ACCOKEEK,ACCOKEEK,MD
20608,HUGHESVILLE,HUGHESVILLE,MD
20609,AVENUE,AVENUE,MD
20610,BARSTOW,BARSTOW,MD
20611,FAULKNER,FAULKNER,MD
20612,BENEDICT,BENEDICT,MD
20613,BRANDYWINE,BRANDYWINE,MD
20615,BROOMES ISLAND,BROOMES ISLAND,MD
20616,BRYANS ROAD,BRYANS ROAD,MD
20617,BRYANTOWN,BRYANTOWN,MD
20618,BUSHWOOD,BUSHWOOD,MD
20619,CALIFORNIA,CALIFORNIA,MD
20620,CALLAWAY,CALLAWAY,MD
20621,CHAPTICO,CHAPTICO,MD
20622,CHARLOTTE HALL,CHARLOTTE HALL,MD
20623,BRANDYWINE,BRANDYWINE,MD
20623,CHELTENHAM,CHELTENHAM,MD
20624,CLEMENTS,CLEMENTS,MD
20625,COBB ISLAND,COBB ISLAND,MD
20626,COLTONS POINT,COLTONS POINT,MD
20627,COMPTON,COMPTON,MD
20628,DAMERON,DAMERON,MD
20630,VALLEY LEE,VALLEY LEE,MD
20632,FAULKNER,FAULKNER,MD
20634,GREAT MILLS,GREAT MILLS,MD
20636,HOLLYWOOD,HOLLYWOOD,MD
20637,HUGHESVILLE,HUGHESVILLE,MD
20639,HUNTINGTOWN,HUNTINGTOWN,MD
20640,INDIAN HEAD,INDIAN HEAD,MD
20645,NEWBURG,NEWBURG,MD
20646,LA PLATA,LA PLATA,MD
20650,LEONARDTOWN,LEONARDTOWN,MD
20653,LEXINGTON PARK,LEXINGTON PARK,MD
20656,LOVEVILLE,LOVEVILLE,MD
20657,LUSBY,LUSBY,MD
20658,INDIAN HEAD,INDIAN HEAD,MD
20658,MARBURY,MARBURY,MD
20659,MECHANICSVILLE,MECHANICSVILLE,MD
20660,MORGANZA,MORGANZA,MD
20661,MOUNT VICTORIA,MOUNT VICTORIA,MD
20662,NANJEMOY,NANJEMOY,MD
20664,NEWBURG,NEWBURG,MD
20667,LEXINGTON PARK,LEXINGTON PARK,MD
20667,PARK HALL,PARK HALL,MD
20670,LEXINGTON PARK,LEXINGTON PARK,MD
20670,PATUXENT RIVER,PATUXENT RIVER,MD
20674,PINEY POINT,PINEY POINT,MD
20675,POMFRET,POMFRET,MD
20676,PORT REPUBLIC,PORT REPUBLIC,MD
20677,PORT TOBACCO,PORT TOBACCO,MD
20678,PRINCE FREDERICK,PRINCE FREDERICK,MD
20680,RIDGE,RIDGE,MD
20684,SAINT INIGOES,SAINT INIGOES,MD
20685,SAINT LEONARD,SAINT LEONARD,MD
20686,SAINT MARYS CITY,SAINT MARYS CITY,MD
20687,RIDGE,RIDGE,MD
20688,SOLOMONS,SOLOMONS,MD
20689,HUNTINGTOWN,HUNTINGTOWN,MD
20690,VALLEY LEE,VALLEY LEE,MD
20692,VALLEY LEE,VALLEY LEE,MD
20693,WELCOME,WELCOME,MD
20695,WALDORF MD SDC,WALDORF,MD
20701,ANNAPOLIS JUNCTION,ANNAPOLIS JUNCTION,MD
20703,LANHAM SEABROOK,LANHAM,MD
20704,BELTSVILLE,BELTSVILLE,MD
20705,BELTSVILLE,BELTSVILLE,MD
20706,LANHAM SEABROOK,LANHAM,MD
20707,LAUREL CARRIER ANNEX,LAUREL,MD
20708,LAUREL CARRIER ANNEX,LAUREL,MD
20709,MONTPELIER,LAUREL,MD
20710,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20711,LOTHIAN,LOTHIAN,MD
20712,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20714,NORTH BEACH,NORTH BEACH,MD
20715,BOWIE,BOWIE,MD
20716,MITCHELLVILLE,BOWIE,MD
20717,MITCHELLVILLE,BOWIE,MD
20718,BOWIE,BOWIE,MD
20719,WEST BOWIE,BOWIE,MD
20720,BOWIE,BOWIE,MD
20721,MITCHELLVILLE CARRIER ANNEX,BOWIE,MD
20722,BRENTWOOD,BRENTWOOD,MD
20722,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20723,LAUREL CARRIER ANNEX,LAUREL,MD
20724,LAUREL CARRIER ANNEX,LAUREL,MD
20725,LAUREL,LAUREL,MD
20726,MONTPELIER,LAUREL,MD
20731,CAPITOL HEIGHTS,CAPITOL HEIGHTS,MD
20732,CHESAPEAKE BEACH,CHESAPEAKE BEACH,MD
20733,CHURCHTON,CHURCHTON,MD
20735,CLINTON,CLINTON,MD
20736,OWINGS,OWINGS,MD
20737,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20738,KENILWORTH,RIVERDALE,MD
20738,RIVERDALE,RIVERDALE,MD
20740,NORTH COLLEGE PARK,COLLEGE PARK,MD
20741,NORTH COLLEGE PARK,COLLEGE PARK,MD
20743,CAPITOL HEIGHTS,CAPITOL HEIGHTS,MD
20744,FORT WASHINGTON,FORT WASHINGTON,MD
20745,OXON HILL,OXON HILL,MD
20746,SUITLAND,SUITLAND,MD
20747,DISTRICT HEIGHTS,DISTRICT HEIGHTS,MD
20748,TEMPLE HILLS,TEMPLE HILLS,MD
20749,FORT WASHINGTON,FORT WASHINGTON,MD
20750,OXON HILL,OXON HILL,MD
20751,DEALE,DEALE,MD
20752,SUITLAND,SUITLAND,MD
20753,DISTRICT HEIGHTS,DISTRICT HEIGHTS,MD
20754,DUNKIRK,DUNKIRK,MD
20755,FORT GEORGE G MEADE,FORT GEORGE G MEADE,MD
20757,TEMPLE HILLS,TEMPLE HILLS,MD
20758,FRIENDSHIP,FRIENDSHIP,MD
20758,OWINGS,OWINGS,MD
20759,FULTON,FULTON,MD
20762,SUITLAND,SUITLAND,MD
20763,SAVAGE,SAVAGE,MD
20764,SHADY SIDE,SHADY SIDE,MD
20765,GALESVILLE,GALESVILLE,MD
20768,GREENBELT,GREENBELT,MD
20769,GLENN DALE,GLENN DALE,MD
20770,GREENBELT,GREENBELT,MD
20772,UPPER MARLBORO,UPPER MARLBORO,MD
20773,UPPER MARLBORO,UPPER MARLBORO,MD
20774,LARGO,UPPER MARLBORO,MD
20775,KETTERING,UPPER MARLBORO,MD
20776,HARWOOD,HARWOOD,MD
20777,HIGHLAND,HIGHLAND,MD
20778,SHADY SIDE,SHADY SIDE,MD
20779,TRACYS LANDING,TRACYS LANDING,MD
20781,HYATTSVILLE,HYATTSVILLE,MD
20781,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20782,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20782,WEST HYATTSVILLE,HYATTSVILLE,MD
20783,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20784,LANDOVER HILLS,HYATTSVILLE,MD
20784,SOUTHERN MARYLAND MD S&DC,HYATTSVILLE,MD
20785,LANDOVER,HYATTSVILLE,MD
20785,LANDOVER HILLS,HYATTSVILLE,MD
20787,LANGLEY PARK,HYATTSVILLE,MD
20788,PRINCE GEORGES PLAZA,HYATTSVILLE,MD
20791,HAMPTON PARK,CAPITOL HEIGHTS,MD
20792,LARGO,UPPER MARLBORO,MD
20794,JESSUP,JESSUP,MD
20812,GLEN ECHO,GLEN ECHO,MD
20812,WESTLAKE,BETHESDA,MD
20813,FRIENDSHIP HEIGHTS,CHEVY CHASE,MD
20814,WESTLAKE,BETHESDA,MD
20815,WESTLAKE,BETHESDA,MD
20816,WESTLAKE,BETHESDA,MD
20817,WESTLAKE,BETHESDA,MD
20818,CABIN JOHN,CABIN JOHN,MD
20824,BETHESDA,CHEVY CHASE,MD
20825,CHEVY CHASE,CHEVY CHASE,MD
20827,WESTLAKE,BETHESDA,MD
20830,OLNEY,OLNEY,MD
20832,OLNEY,OLNEY,MD
20833,BROOKEVILLE,BROOKEVILLE,MD
20837,POOLESVILLE,POOLESVILLE,MD
20838,BARNESVILLE,BARNESVILLE,MD
20839,POOLESVILLE,POOLESVILLE,MD
20841,BOYDS,BOYDS,MD
20841,GERMANTOWN,GERMANTOWN,MD
20842,DICKERSON,DICKERSON,MD
20842,POOLESVILLE,POOLESVILLE,MD
20847,PIKE,ROCKVILLE,MD
20848,TWINBROOK,ROCKVILLE,MD
20849,ROCKVILLE,ROCKVILLE,MD
20850,ROCKVILLE,ROCKVILLE,MD
20851,TWINBROOK,ROCKVILLE,MD
20852,ROCKVILLE CARRIER ANNEX,ROCKVILLE,MD
20853,TWINBROOK,ROCKVILLE,MD
20854,POTOMAC,POTOMAC,MD
20855,DERWOOD,DERWOOD,MD
20855,ROCKVILLE,ROCKVILLE,MD
20859,POTOMAC,POTOMAC,MD
20860,ASHTON,ASHTON,MD
20860,SANDY SPRING,SANDY SPRING,MD
20861,ASHTON,ASHTON,MD
20862,ASHTON,ASHTON,MD
20866,BURTONSVILLE,BURTONSVILLE,MD
20868,SPENCERVILLE,SPENCERVILLE,MD
20871,CLARKSBURG,CLARKSBURG,MD
20872,DAMASCUS,DAMASCUS,MD
20874,GERMANTOWN,GERMANTOWN,MD
20875,GERMANTOWN,GERMANTOWN,MD
20876,GERMANTOWN,GERMANTOWN,MD
20877,GAITHERSBURG,GAITHERSBURG,MD
20878,DIAMOND FARMS,GAITHERSBURG,MD
20878,DIAMOND FARMS RURAL,GAITHERSBURG,MD
20879,MONTGOMERY VILLAGE,MONTGOMERY VILLAGE,MD
20880,WASHINGTON GROVE,WASHINGTON GROVE,MD
20882,DAMASCUS,DAMASCUS,MD
20882,LAYTONSVILLE,LAYTONSVILLE,MD
20883,KENTLANDS,GAITHERSBURG,MD
20884,GAITHERSBURG,GAITHERSBURG,MD
20885,DIAMOND FARMS,GAITHERSBURG,MD
20886,MONTGOMERY VILLAGE,MONTGOMERY VILLAGE,MD
20891,WHITE FLINT STATION,ROCKVILLE,MD
20895,KENSINGTON,KENSINGTON,MD
20896,GARRETT PARK,GARRETT PARK,MD
20898,SUBURBAN WINDOW SCV,GAITHERSBURG,MD
20901,SILVER SPRING CARRIER ANNEX,SILVER SPRING,MD
20902,WHEATON,SILVER SPRING,MD
20903,SILVER SPRING CARRIER ANNEX,SILVER SPRING,MD
20904,SILVER SPRING CARRIER ANNEX,SILVER SPRING,MD
20905,COLESVILLE,SILVER SPRING,MD
20906,ASPEN HILL,SILVER SPRING,MD
20907,SILVER SPRING,SILVER SPRING,MD
20908,LEISURE WORLD FINANCE,SILVER SPRING,MD
20910,SILVER SPRING,SILVER SPRING,MD
20910,SILVER SPRING MPO CARR ANNEX,SILVER SPRING,MD
20911,SILVER SPRING,SILVER SPRING,MD
20912,TAKOMA PARK CARRIER ANNEX,SILVER SPRING,MD
20913,TAKOMA PARK,TAKOMA PARK,MD
20914,COLESVILLE,SILVER SPRING,MD
20915,WHEATON,SILVER SPRING,MD
20916,ASPEN HILL,SILVER SPRING,MD
20918,WOODMOOR,SILVER SPRING,MD
21001,ABERDEEN,ABERDEEN,MD
21005,ABERDEEN PROVING GROUND,ABERDEEN PROVING GROUND,MD
21009,ABINGDON,ABINGDON,MD
21010,ABERDEEN PROVING GROUND,ABERDEEN PROVING GROUND,MD
21010,GUNPOWDER,GUNPOWDER,MD
21012,ANNAPOLIS MD S&DC,ANNAPOLIS,MD
21012,ARNOLD,ARNOLD,MD
21013,BALDWIN,BALDWIN,MD
21014,BEL AIR,BEL AIR,MD
21015,BEL AIR,BEL AIR,MD
21017,BELCAMP,BELCAMP,MD
21018,BENSON,BENSON,MD
21022,BROOKLANDVILLE,BROOKLANDVILLE,MD
21023,BUTLER,BUTLER,MD
21027,CHASE,CHASE,MD
21028,CHURCHVILLE,CHURCHVILLE,MD
21029,CLARKSVILLE,CLARKSVILLE,MD
21030,COCKEYSVILLE HUNT VALLEY,COCKEYSVILLE,MD
21031,COCKEYSVILLE HUNT VALLEY,COCKEYSVILLE,MD
21032,ANNAPOLIS MD S&DC,ANNAPOLIS,MD
21032,CROWNSVILLE,CROWNSVILLE,MD
21034,DARLINGTON,DARLINGTON,MD
21035,ANNAPOLIS MD S&DC,ANNAPOLIS,MD
21035,DAVIDSONVILLE,DAVIDSONVILLE,MD
21036,CLARKSVILLE,CLARKSVILLE,MD
21036,DAYTON,DAYTON,MD
21037,EDGEWATER,EDGEWATER,MD
21040,EDGEWOOD,EDGEWOOD,MD
21041,ELLICOTT CITY,ELLICOTT CITY,MD
21042,ELLICOTT CITY,ELLICOTT CITY,MD
21042,ENCHANTED FOREST,ELLICOTT CITY,MD
21043,ELLICOTT CITY,ELLICOTT CITY,MD
21044,AMERICAN CITIES,COLUMBIA,MD
21044,COLUMBIA MD SDC,COLUMBIA,MD
21045,COLUMBIA MD SDC,COLUMBIA,MD
21046,COLUMBIA MD SDC,COLUMBIA,MD
21047,FALLSTON,FALLSTON,MD
21048,FINKSBURG,FINKSBURG,MD
21048,WESTMINSTER,WESTMINSTER,MD
21050,FOREST HILL,FOREST HILL,MD
21051,FORK,FORK,MD
21052,DUNDALK SPARROWS POINT,DUNDALK,MD
21053,FREELAND,FREELAND,MD
21053,PARKTON,PARKTON,MD
21054,GAMBRILLS,GAMBRILLS,MD
21056,GIBSON ISLAND,GIBSON ISLAND,MD
21057,BALDWIN,BALDWIN,MD
21060,GLEN BURNIE,GLEN BURNIE,MD
21061,GLEN BURNIE,GLEN BURNIE,MD
21071,GLYNDON,GLYNDON,MD
21074,HAMPSTEAD,HAMPSTEAD,MD
21075,ELKRIDGE,ELKRIDGE,MD
21076,ELKRIDGE,ELKRIDGE,MD
21076,HANOVER,HANOVER,MD
21077,ELKRIDGE,ELKRIDGE,MD
21078,HAVRE DE GRACE,HAVRE DE GRACE,MD
21082,BALDWIN,BALDWIN,MD
21082,HYDES,HYDES,MD
21084,JARRETTSVILLE,JARRETTSVILLE,MD
21085,JOPPA,JOPPA,MD
21087,KINGSVILLE,KINGSVILLE,MD
21090,LINTHICUM HEIGHTS,LINTHICUM HEIGHTS,MD
21093,LUTHERVILLE TIMONIUM,LUTHERVILLE TIMONIUM,MD
21094,LUTHERVILLE TIMONIUM,LUTHERVILLE TIMONIUM,MD
21102,MANCHESTER,MANCHESTER,MD
21104,RANDALLSTOWN,RANDALLSTOWN,MD
21105,MARYLAND LINE,MARYLAND LINE,MD
21106,MAYO,MAYO,MD
21108,MILLERSVILLE,MILLERSVILLE,MD
21111,MONKTON,MONKTON,MD
21113,MILLERSVILLE,MILLERSVILLE,MD
21113,ODENTON,ODENTON,MD
21114,CROFTON,CROFTON,MD
21117,OWINGS MILLS,OWINGS MILLS,MD
21120,PARKTON,PARKTON,MD
21122,SEVERNA PARK MD S&DC,SEVERNA PARK,MD
21123,PASADENA,PASADENA,MD
21128,NOTTINGHAM,NOTTINGHAM,MD
21128,PERRY HALL,PERRY HALL,MD
21130,PERRYMAN,PERRYMAN,MD
21131,PHOENIX,PHOENIX,MD
21132,PYLESVILLE,PYLESVILLE,MD
21132,STREET,STREET,MD
21133,RANDALLSTOWN,RANDALLSTOWN,MD
21136,REISTERSTOWN,REISTERSTOWN,MD
21139,RIDERWOOD,RIDERWOOD,MD
21140,EDGEWATER,EDGEWATER,MD
21140,RIVA,RIVA,MD
21144,SEVERN,SEVERN,MD
21144,SEVERNA PARK MD S&DC,SEVERNA PARK,MD
21146,SEVERNA PARK MD S&DC,SEVERNA PARK,MD
21150,SIMPSONVILLE,SIMPSONVILLE,MD
21152,SPARKS GLENCOE,SPARKS GLENCOE,MD
21153,STEVENSON,STEVENSON,MD
21154,STREET,STREET,MD
21155,HAMPSTEAD,HAMPSTEAD,MD
21155,UPPERCO,UPPERCO,MD
21156,UPPER FALLS,UPPER FALLS,MD
21157,WESTMINSTER,WESTMINSTER,MD
21158,WESTMINSTER,WESTMINSTER,MD
21160,STREET,STREET,MD
21160,WHITEFORD,WHITEFORD,MD
21161,WHITE HALL,WHITE HALL,MD
21162,NOTTINGHAM,NOTTINGHAM,MD
21162,WHITE MARSH,WHITE MARSH,MD
21163,RANDALLSTOWN,RANDALLSTOWN,MD
21163,WOODSTOCK,WOODSTOCK,MD
21201,BALTIMORE MD E LEXINGTON SDC,BALTIMORE,MD
21202,BALTIMORE MD E LEXINGTON SDC,BALTIMORE,MD
21203,BALTIMORE,BALTIMORE,MD
21204,LOCH RAVEN,TOWSON,MD
21205,CLIFTON EAST END,BALTIMORE,MD
21206,RASPEBURG,BALTIMORE,MD
21207,GWYNN OAK,GWYNN OAK,MD
21208,PIKESVILLE CARRIER ANNEX,PIKESVILLE,MD
21209,MOUNT WASHINGTON,BALTIMORE,MD
21210,HAMPDEN ROLAND PARK,BALTIMORE,MD
21210,ROLAND PARK,BALTIMORE,MD
21211,HAMPDEN ROLAND PARK,BALTIMORE,MD
21212,GOVANS,BALTIMORE,MD
21213,CLIFTON EAST END,BALTIMORE,MD
21214,HAMILTON,BALTIMORE,MD
21215,ARLINGTON,BALTIMORE,MD
21216,WALBROOK,BALTIMORE,MD
21217,DRUID,BALTIMORE,MD
21218,WAVERLY,BALTIMORE,MD
21219,DUNDALK SPARROWS POINT,DUNDALK,MD
21220,MIDDLE RIVER,MIDDLE RIVER,MD
21221,ESSEX,ESSEX,MD
21222,DUNDALK SPARROWS POINT,DUNDALK,MD
21223,FRANKLIN,BALTIMORE,MD
21224,HIGHLANDTOWN,BALTIMORE,MD
21225,BROOKLYN CURTIS BAY,BROOKLYN,MD
21225,BROOKLYN SOUTH,BROOKLYN,MD
21226,BROOKLYN SOUTH,BROOKLYN,MD
21227,HALETHORPE,HALETHORPE,MD
21228,CATONSVILLE,CATONSVILLE,MD
21228,CATONSVILLE CARRIER ANNEX,CATONSVILLE,MD
21229,BALTIMORE MD E LEXINGTON SDC,BALTIMORE,MD
21229,CARROLL,BALTIMORE,MD
21230,BROOKLYN SOUTH,BROOKLYN,MD
21230,SOUTH,BALTIMORE,MD
21231,BALTIMORE MD E LEXINGTON SDC,BALTIMORE,MD
21231,FELLS POINT,BALTIMORE,MD
21234,PARKVILLE,PARKVILLE,MD
21236,NOTTINGHAM,NOTTINGHAM,MD
21237,ROSEDALE,ROSEDALE,MD
21239,NORTHWOOD,BALTIMORE,MD
21240,MILLERSVILLE,MILLERSVILLE,MD
